,sku,name,id,confidence,description
183,978-0-13-806573-7,Data Management,FS001937,0.9990002512931824,Data management comprises all disciplines related to managing data as a valuable resource.
184,978-0-13-806573-7,Data Security,FS001962,0.9707485437393188,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach."
185,978-0-13-806573-7,Data Administration,FS001896,0.941427767276764,"Data administration or data resource management is an organizational function working in the areas of information systems and computer science that plans, organizes, describes and controls data resources."
186,978-0-13-806573-7,Network Management Systems,FS005073,0.9915785789489746,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices
187,978-0-13-806573-7,Network Development,FS005062,0.8855318427085876,The process of creating a network
188,978-0-13-806573-7,System Monitoring,FS007255,0.8654769659042358,System monitoring is a surveillance process on measurable events and/or outputs of a system
189,978-0-13-806573-7,Network Architecture,FS005056,0.9764004945755004,"Network architecture is a framework for the specification of a network's physical components and their functional organization and configuration, its operational principles and procedures, as well as communication protocols used."
190,978-0-13-806573-7,Network Protocols,FS005080,0.9423190355300904,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged
191,978-0-13-806573-7-SP,User Account Management,FS007706,0.959776759147644,"User account management is the process of managing and controlling the creation, deletion and modification of user accounts on a computer system"
192,978-0-13-806573-7-SP,Security Management,FS006623,0.9546215534210204,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
193,978-0-13-806573-7-SP,Security Policies,FS006625,0.9954620003700256,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
194,978-0-13-806573-7-SP,Security Controls,FS006617,0.8520420789718628,"Security controls are safeguards or countermeasures to avoid, detect, counteract, or minimize security risks to physical property, information, computer systems, or other assets."
195,978-0-13-806573-7-SP,Threat Detection,FS007476,0.9541572332382202,"Threat detection is the process of identifying, quantifying, and prioritizing (or ranking) the threats to a system"
196,978-0-13-806573-7-SP,Threat Management,FS007477,0.9863163828849792,"Threat management is the process of identifying, analyzing and prioritizing potential threats to an organization's information security and infrastructure"
197,978-0-13-806573-7-SP,Threat Assessment,FS007475,0.9582351446151732,"Threat assessment is the practice of determining the credibility and seriousness of a potential threat, as well as the probability that the threat will become a reality."
198,978-0-13-806573-7-SP,Network Security,FS005082,0.8537643551826477,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
199,978-0-13-806573-7-SP,Antivirus Software,FS000334,0.9837189316749572,"Antivirus software, or antivirus software (abbreviated to AV software), also known as anti-malware, is a computer program used to prevent, detect, and remove malware."
200,978-0-13-806573-7-SP,Email Management,FS002504,0.9687572121620178,Email management is a specific field of communications management for managing high volumes of inbound electronic mail received by organizations.
201,978-0-13-806573-7-SP,Network Management,FS005072,0.9667633175849916,Network management is the process of administering and managing computer networks.
202,978-0-13-806573-7-SP,Training,FS007554,0.9931280612945556,"Training is teaching, or developing in oneself or others, any skills and knowledge  or fitness that relate to specific useful competencies."
203,978-0-13-806573-7-SP,Network Engineering,FS005066,0.9685802459716796,Network engineering is the administration and management of systems that use computer networks to link multiple users and computers
204,978-0-13-806573-7-SP,Network Administration,FS005054,0.9763430953025818,Network administration is the process of administering a computer network
205,978-0-13-806573-7-SP,Backup Systems,FS000624,0.9423192739486694,"In information technology, a backup system is a system that makes and stores backups of other systems"
206,978-0-13-806573-7-SP,Network Infrastructure,FS005069,0.9990002512931824,"Network infrastructure is the physical connecting hardware and structured cabling that enable network connectivity, communication, operations and management of an enterprise network."
207,978-0-13-806573-7-SP,Security,FS006611,0.9707485437393188,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
208,978-0-13-806573-7-SP,System Administration,FS007247,0.8523440361022949,"System administration is the process of administering a computer system, its software and hardware, and the procedures of an organization"
209,978-0-13-806573-7-SP,Configuration Management,FS001576,0.936492919921875,"Configuration management (CM) is a systems engineering process for establishing and maintaining consistency of a product's performance, functional, and physical attributes with its requirements, design, and operational information throughout its life."
210,978-0-13-806573-7-SP,Data Management,FS001937,0.9915785789489746,Data management comprises all disciplines related to managing data as a valuable resource.
211,978-0-13-806573-7-SP,Data Security,FS001962,0.8855318427085876,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach."
212,978-0-13-806573-7-SP,Data Administration,FS001896,0.8531500101089478,"Data administration or data resource management is an organizational function working in the areas of information systems and computer science that plans, organizes, describes and controls data resources."
213,978-0-13-806573-7-SP,Network Management Systems,FS005073,0.9781474471092224,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices
214,978-0-13-806573-7-SP,Network Development,FS005062,0.9423190355300904,The process of creating a network
215,978-0-13-806573-7-SP,System Monitoring,FS007255,0.9912619590759276,System monitoring is a surveillance process on measurable events and/or outputs of a system
216,978-0-13-806573-7-SP,Network Architecture,FS005056,0.9621000289916992,"Network architecture is a framework for the specification of a network's physical components and their functional organization and configuration, its operational principles and procedures, as well as communication protocols used."
217,978-0-13-806573-7-SP,Network Protocols,FS005080,0.8628727197647095,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged
218,978-0-13-794788-1,Virtualization,FS007832,0.9741228222846984,"In computing, virtualization or virtualisation (sometimes abbreviated v12n, a numeronym) is the act of creating a virtual (rather than actual) version of something, including virtual computer hardware platforms, storage devices, and computer network resources."
219,978-0-13-794788-1,Network Architecture,FS005056,0.9866853952407836,"Network architecture is a framework for the specification of a network's physical components and their functional organization and configuration, its operational principles and procedures, as well as communication protocols used."
220,978-0-13-794788-1,Cybersecurity,FS001871,0.9514385461807252,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. 
221,978-0-13-794788-1,Information Technology (IT),FS003768,0.9872822761535645,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
222,978-0-13-763142-1,Information Technology (IT),FS003768,0.9036487340927124,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
223,978-0-13-763142-1,Virtual Local Area Network (VLAN),FS007823,0.9330004453659058,"A virtual local area network (VLAN) is a logical group of network nodes within a physical network that can communicate as if they were attached to the same wire, when in reality they may be spread across a wide area"
224,978-0-13-763142-1,Internet Protocol (IP),FS003917,0.9390286803245544,"Internet Protocol (IP) is a protocol suite for transmitting network packets between two hosts (nodes), datagrams across an internetwork, or datagrams across a network"
225,978-0-13-763142-1,Operating Systems,FS005252,0.9708400964736938,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs
226,978-0-13-763142-1,Microsoft Operating Systems,FS004809,0.9382629990577698,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft"
227,978-0-13-672158-1-SP,Application Programming Interface (API),FS000384,0.9667038917541504,An application programming interface (API) is a connection between computers or between computer programs.
228,978-0-13-672158-1-SP,Microsoft Azure,FS004775,0.9973400235176086,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
229,978-0-13-672158-1-SP,Azure Cloud Services,FS008457,0.8509683012962341,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards"
230,978-0-13-672158-1-SP,Containerization,FS001623,0.9953871369361876,"Containerization is the packaging together of software code with all it's necessary components like libraries, frameworks, and other dependencies so that they are isolated in their own container."
231,978-0-13-672158-1-SP,Debugging,FS002014,0.9046065211296082,"In computer programming and software development, debugging is the process of finding and resolving bugs (defects or problems that prevent correct operation) within computer programs, software, or systems."
232,978-0-13-672158-1-SP,Cloud Computing,FS001335,0.9046064019203186,"Cloud computing is the on-demand availability of computer system resources, especially data storage (cloud storage) and computing power, without direct active management by the user."
233,978-0-13-672158-1-SP,Cloud Applications,FS001333,0.9976413249969482,Cloud Applications are applications that are hosted on Cloud Servers
234,978-0-13-672158-1-SP,Performance Tuning,FS005503,0.9994243383407592,"Performance tuning is the improvement of system performance. Typically in computer systems, the motivation for such activity is called a performance problem, which can be either real or anticipated."
235,978-0-13-804419-0,Microsoft Active Directory (AD),FS004774,0.9821099638938904,Active Directory is a directory service created by Microsoft for Windows domain networks
236,978-0-13-804419-0,Microsoft Azure,FS004775,0.9924517273902892,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
237,978-0-13-804419-0,Windows Server,FS008034,0.996928870677948,Windows Server is a brand name for a group of server operating systems released by Microsoft since 2003.
238,978-0-13-804419-0,Microsoft Windows,FS004820,0.986292600631714,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
239,978-0-13-804419-0,Migration,FS008352,0.993035852909088,"In computing, migration is the process of moving data, content or entire user environments from one system to another."
240,978-0-13-804419-0,Troubleshooting,FS008307,1.0,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
241,978-0-13-578358-0-SP,Amazon Web Services (AWS),FS000260,0.9911744594573976,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon"
242,978-0-13-578358-0-SP,Cloud Computing,FS001335,0.9649999141693116,"Cloud computing is the on-demand availability of computer system resources, especially data storage (cloud storage) and computing power, without direct active management by the user."
243,978-0-13-578358-0-SP,Cloud Architecture,FS001334,0.9848009347915648,"Cloud architecture describes the design of software-based systems that deliver services over networks, as opposed to on-premises systems"
244,978-0-13-578358-0-SP,Cloud Applications,FS001333,0.9708269834518432,Cloud Applications are applications that are hosted on Cloud Servers
245,978-0-13-810825-0-SP,Governance,FS003319,0.965814173221588,"Governance encompasses the system by which an organisation is controlled and operates, and the mechanisms by which it, and its people, are held to account."
246,978-0-13-810825-0-SP,Security Engineering,FS006620,0.93549907207489,Security engineering is the process of incorporating security controls into an information system so that the controls become an integral part of the system’s operational capabilities.
247,978-0-13-810825-0-SP,Security,FS006611,0.9419184327125548,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
248,978-0-13-810825-0,Security Engineering,FS006620,0.9136526584625244,Security engineering is the process of incorporating security controls into an information system so that the controls become an integral part of the system’s operational capabilities.
249,978-0-13-810825-0,Security,FS006611,0.8504921197891235,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
250,978-0-13-790725-0-SP,Reconnaissance,FS006179,0.9988369345664978,Reconnaissance is the military term for exploring beyond the area occupied by friendly forces to gain information about enemy forces or features of the environment
251,978-0-13-790725-0-SP,Internet Protocol (IP),FS003917,0.9646577835083008,"Internet Protocol (IP) is a protocol suite for transmitting network packets between two hosts (nodes), datagrams across an internetwork, or datagrams across a network"
252,978-0-13-790725-0-SP,Network Security,FS005082,0.9551594853401184,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
253,978-0-13-790725-0-SP,Transmission Control Protocol (TCP),FS007573,0.9619711637496948,Transmission Control Protocol (TCP) is one of the core protocols of the Internet protocol suite
254,978-0-13-790725-0-SP,TCP/IP,FS007330,0.9538102746009828,"The Internet protocol suite, commonly known as TCP/IP, is the set of communications protocols used in the Internet and similar computer networks."
255,978-0-13-790725-0-SP,Vulnerability Assessment,FS007880,0.9938806295394896,"A vulnerability assessment is the process of identifying, quantifying, and prioritizing (or ranking) the vulnerabilities in a system."
256,978-0-13-790725-0-SP,Security Analysis,FS006613,0.8873785734176636,"Security analysis is the process of examining the security of an information system to identify vulnerabilities that might be exploited by unauthorized users, and to evaluate the effectiveness of the security infrastructure"
257,978-0-13-790725-0-SP,Vulnerability Scanning,FS007883,0.9919663667678832,Vulnerability scanning is the process of finding and identifying vulnerabilities in a network or computer system
258,978-0-13-790725-0-SP,Ethical Hacking,FS002712,0.984142243862152,"Ethical hacking refers to the practice of testing a computer system, network, or web application to find vulnerabilities that an attacker could exploit"
259,978-0-13-790725-0-SP,Web Applications,FS007949,0.9092605710029602,"A web application (or web app) is application software that runs on a web server, unlike computer-based software programs that are run locally on the operating system (OS) of the device."
260,978-0-13-821959-8-SP,Operations,FS005262,0.949252724647522,Operations is the performance of tasks in a particular function and/or department within an organization
261,978-0-13-821959-8-SP,Security Management,FS006623,0.8767649531364441,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
262,978-0-13-821959-8-SP,Security,FS006611,0.9769839644432068,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
263,978-0-13-821959-8-SP,Security Policies,FS006625,0.9106906056404114,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
264,978-0-13-821959-8-SP,Security Strategies,FS006627,0.9654796719551086,"Security strategies are plans that outline the major security concerns of an organization or country, and  how to address them."
265,978-0-13-821959-8-SP,Troubleshooting,FS008307,0.9804157614707948,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
266,978-0-13-821959-8-SP,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds."
267,978-0-13-810824-3-SP,Desktop Computing,FS002106,0.8811895251274109,Desktop computing is the use of personal computers small enough to fit conveniently in an individual workspace.
268,978-0-13-810824-3-SP,Computer Literacy,FS001527,0.9481447339057922,"Computer literacy is defined as the knowledge and ability to use computers and related technology efficiently, with skill levels ranging from elementary use to computer programming and advanced problem solving."
269,978-0-13-810824-3-SP,Database Management,FS008263,0.994134247303009,Database Management is the process of managing a database
270,978-0-13-810824-3-SP,Database Administration,FS001978,0.9069957733154296,Database administration is the function of managing and maintaining database management systems (DBMS) software.
271,978-0-13-810824-3-SP,Database Development,FS001982,0.8777965307235718,Database development is the process of designing and creating a database
272,978-0-13-810824-3-SP,Database Systems,FS001990,0.9173435568809508,A database system is a collection of data and the software designed to manage it
273,978-0-13-810824-3-SP,Operating Systems,FS005252,0.951030135154724,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs
274,978-0-13-810824-3-SP,Microsoft Operating Systems,FS004809,0.8603257536888123,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft"
275,978-0-13-810824-3-SP,Security,FS006611,0.969757080078125,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
276,978-0-13-810824-3-SP,Software Development,FS006859,0.976294219493866,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components."
277,978-0-13-796856-5-SP,Network Protocols,FS005080,0.9985113739967346,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged
278,978-0-13-796856-5-SP,Cloud Architecture,FS001334,0.9202067852020264,"Cloud architecture describes the design of software-based systems that deliver services over networks, as opposed to on-premises systems"
279,978-0-13-796856-5-SP,Cloud Infrastructure,FS001339,0.979451596736908,"Cloud infrastructure is the group of technologies that are required to build, deploy and manage an application in the cloud"
280,978-0-13-796856-5-SP,Cloud Computing,FS001335,0.990389049053192,"Cloud computing is the on-demand availability of computer system resources, especially data storage (cloud storage) and computing power, without direct active management by the user."
281,978-0-13-796856-5-SP,Hardware Architecture,FS003409,0.8536387085914612,"In engineering, hardware architecture refers to the identification of a system's physical components and their interrelationships."
282,978-0-13-796856-5-SP,Network Troubleshooting,FS005087,0.9987210631370544,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks
283,978-0-13-796856-5-SP,Troubleshooting,FS008307,0.9826239943504332,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
284,978-0-13-796856-5-SP,Mobile Device Management (MDM),FS004877,0.99224054813385,"Mobile device management (MDM) is the administration of mobile devices, such as smartphones, tablet computers and laptops."
285,978-0-13-796856-5-SP,Device Management,FS002130,0.8716346025466919,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device."
286,978-0-13-796856-5-SP,Internet Services,FS003921,0.9236882925033568,"Internet services are services that allow the interaction of heterogeneous, distributed applications and services over the networks of the Internet"
287,978-0-13-796856-5-SP,Computer Literacy,FS001527,0.916304886341095,"Computer literacy is defined as the knowledge and ability to use computers and related technology efficiently, with skill levels ranging from elementary use to computer programming and advanced problem solving."
288,978-0-13-796856-5-SP,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds."
289,978-0-13-796856-5-SP,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
290,978-0-13-796856-5-SP,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia."
291,978-0-13-821959-8,Operations,FS005262,0.949252724647522,Operations is the performance of tasks in a particular function and/or department within an organization
292,978-0-13-821959-8,Security Management,FS006623,0.8767649531364441,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
293,978-0-13-821959-8,Security,FS006611,0.9769839644432068,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
294,978-0-13-821959-8,Security Policies,FS006625,0.9106906056404114,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
295,978-0-13-821959-8,Security Strategies,FS006627,0.9654796719551086,"Security strategies are plans that outline the major security concerns of an organization or country, and  how to address them."
296,978-0-13-821959-8,Troubleshooting,FS008307,0.9804157614707948,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
297,978-0-13-821959-8,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds."
298,978-0-13-821959-8,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
299,978-0-13-821959-8,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia."
300,978-0-13-790602-4,Asset Management,FS008262,0.9815070629119872,"Asset management refers to a systematic approach to the governance and realization of value from the things that a group or entity is responsible for, over their whole life cycles."
301,978-0-13-790602-4,Microsoft Power BI,FS004812,0.9979096055030824,Power BI is an interactive data visualization software developed by Microsoft with primary focus on business intelligence.
302,978-0-13-790602-4,Data Modeling,FS001945,0.9843272566795348,Data modeling in software engineering is the process of creating a data model for an information system by applying certain formal techniques.
303,978-0-13-790602-4,Data Analysis,FS001897,0.9220643639564514,"Data analysis is a process of inspecting, cleansing, transforming, and modelling data with the goal of discovering useful information, informing conclusions, and supporting decision-making."
304,978-0-13-790602-4,Training,FS007554,0.9804022312164308,"Training is teaching, or developing in oneself or others, any skills and knowledge  or fitness that relate to specific useful competencies."
305,978-0-13-790602-4,Data Visualization,FS001974,0.9751484394073486,Data visualization refers to the use of graphics to communicate information
306,978-0-13-790602-4,Visualization,FS007859,0.9612203240394592,"Visualization is the process of creating a picture, representation, or map of something"
307,978-0-13-790602-4,Data Literacy,FS001934,0.9844814538955688,"Data literacy is the ability to read, understand, create, and communicate data as information."
308,978-0-13-790602-4,Reporting,FS008288,0.8634140491485596,Reporting is the process of producing reports that convey information to an audience in an understandable fashion.
309,978-0-13-790602-4,Data Sharing,FS001965,0.9805999398231506,Data sharing is the ability to distribute the same sets of data resources with multiple users or applications while maintaining data fidelity across all entities consuming the data.
310,978-0-13-805178-5,Windows Server,FS008034,0.9844472408294678,Windows Server is a brand name for a group of server operating systems released by Microsoft since 2003.
311,978-0-13-805178-5,Microsoft Azure,FS004775,0.9892271757125854,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
312,978-0-13-805178-5,Microsoft Active Directory (AD),FS004774,0.9512853026390076,Active Directory is a directory service created by Microsoft for Windows domain networks
313,978-0-13-805178-5,Storage Management,FS007083,0.9642143845558168,"Storage management is the process of managing information storage to ensure the evironment is available, reliable, safe and cost effective"
314,978-0-13-805178-5,File Systems,FS002878,0.899789035320282,A file system is a method for storing and organizing computer files and the data they contain to make it easy to find and access them
315,978-0-13-805178-5,File Servers,FS002877,0.9001734256744385,"In computing, a file server (or fileserver) is a computer attached to a network that provides a location for shared disk access."
316,978-0-13-805178-5,Virtual Machines (VM),FS007825,0.949949324131012,"In computing, a virtual machine (VM) is the virtualization/emulation of a computer system."
317,978-0-13-805178-5,Virtual Computing,FS007819,0.953866720199585,"Virtual computing involves provisioning computing resources in an efficient manner, enabling users to more effectively utilize available resources"
318,978-0-13-674716-1-SP,Vulnerability Management,FS007882,0.9964297413825988,"Vulnerability management is the ""cyclical practice of identifying, classifying, prioritizing, remediating, and mitigating""  software vulnerabilities."
319,978-0-13-674716-1-SP,Threat Management,FS007477,0.9225566387176514,"Threat management is the process of identifying, analyzing and prioritizing potential threats to an organization's information security and infrastructure"
320,978-0-13-674716-1-SP,Security Management,FS006623,0.8971570134162903,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
321,978-0-13-674716-1-SP,Data Analysis,FS001897,0.964420199394226,"Data analysis is a process of inspecting, cleansing, transforming, and modelling data with the goal of discovering useful information, informing conclusions, and supporting decision-making."
322,978-0-13-674716-1-SP,Data Interpretation,FS001931,0.9643077850341796,Data interpretation is the process of converting information from the form in which it is given to a form that is more suitable for human consumption
323,978-0-13-674716-1-SP,Data Literacy,FS001934,0.9434967637062072,"Data literacy is the ability to read, understand, create, and communicate data as information."
324,978-0-13-674716-1-SP,Analytical Skills,FS000281,0.8512661457061768,Analytical skill is the ability to deconstruct information into smaller categories in order to draw conclusions.
325,978-0-13-674716-1-SP,Compliance,FS002717,0.8794766068458557,Compliance is the extent to which someone or something complies with laws and regulations
326,978-0-13-674716-1-SP,Conceptual Thinking,FS001555,0.853625476360321,Conceptual thinking is analyzing different theoretical ideas and planning how to connect them to develop an alternative approach to solving a problem. 
327,978-0-13-674716-1-SP,Vulnerability Assessment,FS007880,0.9805204272270204,"A vulnerability assessment is the process of identifying, quantifying, and prioritizing (or ranking) the vulnerabilities in a system."
328,978-0-13-674716-1-SP,Vulnerability Scanning,FS007883,0.9841469526290894,Vulnerability scanning is the process of finding and identifying vulnerabilities in a network or computer system
329,978-0-13-674716-1-SP,Security Analysis,FS006613,0.9367639422416688,"Security analysis is the process of examining the security of an information system to identify vulnerabilities that might be exploited by unauthorized users, and to evaluate the effectiveness of the security infrastructure"
330,978-0-13-674716-1-SP,Incident Response,FS003690,0.912872314453125,Incident Response is the act of reacting to and mitigating the effects of an incident
331,978-0-13-674716-1-SP,Incident Management,FS003688,0.9519177675247192,Incident management is the process by which an organization deals with a disruptive and unexpected event that threatens to harm the organization or its stakeholders
332,978-0-13-674716-1-SP,Security,FS006611,0.974864661693573,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
333,978-0-13-674716-1-SP,Risk Prevention,FS006408,0.942355453968048,Risk prevention is the act of making sure a risky situation does not occur
334,978-0-13-674716-1-SP,Risk Management,FS006404,0.9088727235794068,"Risk management is the identification, evaluation, and prioritization of risks (defined in ISO 31000 as the effect of uncertainty on objectives) followed by coordinated and economical application of resources to minimize, monitor, and control the probability or impact of unfortunate events or to maximize the realization of opportunities."
335,978-0-13-794788-1-SP,Workflows,FS008077,0.988594651222229,"A workflow consists of an orchestrated and repeatable pattern of activity, enabled by the systematic organization of resources into processes that transform materials, provide services, or process information."
336,978-0-13-794788-1-SP,Virtualization,FS007832,0.9989460110664368,"In computing, virtualization or virtualisation (sometimes abbreviated v12n, a numeronym) is the act of creating a virtual (rather than actual) version of something, including virtual computer hardware platforms, storage devices, and computer network resources."
337,978-0-13-794788-1-SP,Network Architecture,FS005056,0.992706835269928,"Network architecture is a framework for the specification of a network's physical components and their functional organization and configuration, its operational principles and procedures, as well as communication protocols used."
338,978-0-13-794788-1-SP,Cybersecurity,FS001871,0.9291023015975952,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. 
339,978-0-13-794788-1-SP,Information Technology (IT),FS003768,0.9721305966377258,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
340,978-0-13-794788-1-SP,Security,FS006611,0.9784376621246338,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
341,978-0-13-802713-1,Decision Making,FS002017,0.9645115733146667,"In psychology, decision-making (also spelled decision making and decisionmaking) is regarded as the cognitive process resulting in the selection of a belief or a course of action among several possible alternative options."
342,978-0-13-802713-1,Design,FS002084,0.9286060333251952,"A design is a plan or specification for the construction of an object or system or for the implementation of an activity or process, or the result of that plan or specification in the form of a prototype, product or process."
343,978-0-13-802713-1,Information Infrastructure,FS003749,0.9228631258010864,"Information Infrastructure is all of the people, processes, procedures, tools, facilities, and technology which supports the creation, use, transport, storage, and destruction of information."
344,978-0-13-802713-1,Information Technology (IT),FS003768,0.8720033168792725,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
345,978-0-13-802713-1,Manufacturing,FS008274,0.9786459803581238,"Manufacturing is the creation or production of goods with the help of equipment, labor, machines, tools, and chemical or biological processing or formulation."
346,978-0-13-802713-1,Network Management,FS005072,0.9738000631332396,Network management is the process of administering and managing computer networks.
347,978-0-13-802713-1,Problem Solving,FS005816,0.9973142743110656,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
348,978-0-13-802713-1,Problem Management,FS005815,0.9661164879798888,Problem management is the process responsible for managing the lifecycle of all problems that happen or could happen in an IT service.
349,978-0-13-802713-1,Network Troubleshooting,FS005087,0.9445605278015136,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks
350,978-0-13-802713-1,Troubleshooting,FS008307,0.8963175415992737,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
351,978-0-13-806580-5,Python,FS006051,0.9994957447052002,"Python is a widely used high-level programming language for general-purpose programming and scripting, first released in 1991."
352,978-0-13-806580-5,Esri ArcPy,FS008484,0.8403364419937134,ArcPy is a Python module that provides an object-oriented framework to simplify the use of ArcGIS functionality exposed through the ArcGIS Python API
353,978-0-13-806580-5,Computer Programming,FS001531,0.974363386631012,"Computer programming is the process of accomplishing a specific computing result or to perform a particular computation, usually by designing/building an executable computer program."
354,978-0-13-806580-5,Computer Literacy,FS001527,0.9743635058403016,"Computer literacy is defined as the knowledge and ability to use computers and related technology efficiently, with skill levels ranging from elementary use to computer programming and advanced problem solving."
355,978-0-13-806580-5,Debugging,FS002014,0.8487148284912109,"In computer programming and software development, debugging is the process of finding and resolving bugs (defects or problems that prevent correct operation) within computer programs, software, or systems."
356,978-0-13-806580-5,Troubleshooting,FS008307,0.9570741057395936,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
357,978-0-13-806580-5,Problem Management,FS005815,0.9707486629486084,Problem management is the process responsible for managing the lifecycle of all problems that happen or could happen in an IT service.
358,978-0-13-806580-5,Problem Solving,FS005816,0.9158198833465576,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
359,978-0-13-806580-5-SP,Python,FS006051,0.9994957447052002,"Python is a widely used high-level programming language for general-purpose programming and scripting, first released in 1991."
